source_file,entry_prompt,entry_concept,current_max_level,status,in_level2_article,level2_article_file,notes
opinions_persuasion_and_simple_debate_entries.md,what does it mean to change your mind?,what does it mean to change your mind?,1,level1_only,no,,
opinions_persuasion_and_simple_debate_entries.md,what does it mean to support an idea?,what does it mean to support an idea?,1,level1_only,no,,
ownership_and_sharing_entries.md,what is ownership?,what is ownership?,1,level1_only,no,,
ownership_and_sharing_entries.md,what does mine mean?,what does mine mean?,1,level1_only,no,,
ownership_and_sharing_entries.md,what does yours mean?,what does yours mean?,1,level1_only,no,,
ownership_and_sharing_entries.md,what does it mean to borrow?,what does it mean to borrow?,1,level1_only,no,,
ownership_and_sharing_entries.md,what does it mean to return?,what does it mean to return?,1,level1_only,no,,
ownership_and_sharing_entries.md,what is sharing?,what is sharing?,1,level1_only,no,,
ownership_and_sharing_entries.md,what does can I use that mean?,what does can I use that mean?,1,level1_only,no,,
ownership_and_sharing_entries.md,what does that's mine mean?,what does that's mine mean?,1,level1_only,no,,
people_roles_entries.md,what is a person?,person,1,level1_only,no,,
people_roles_entries.md,what is a boy?,boy,1,level1_only,no,,
people_roles_entries.md,what is a girl?,girl,1,level1_only,no,,
people_roles_entries.md,what is a family?,family,1,level1_only,no,,
people_roles_entries.md,what is a father?,father,1,level1_only,no,,
people_roles_entries.md,what is a mother?,mother,1,level1_only,no,,
people_roles_entries.md,what is a brother?,brother,1,level1_only,no,,
people_roles_entries.md,what is a sister?,sister,1,level1_only,no,,
people_roles_entries.md,what is a husband?,husband,1,level1_only,no,,
people_roles_entries.md,what is a wife?,wife,1,level1_only,no,,
people_roles_entries.md,what is a boyfriend?,boyfriend,1,level1_only,no,,
people_roles_entries.md,what is a girlfriend?,girlfriend,1,level1_only,no,,
people_roles_entries.md,what is a neighbor?,neighbor,1,level1_only,no,,
people_roles_entries.md,what is a friend?,friend,1,level1_only,no,,
people_roles_entries.md,what is an enemy?,enemy,1,level1_only,no,,
personal_identity_and_self_description_entries.md,what is identity?,what is identity?,1,level1_only,no,,
personal_identity_and_self_description_entries.md,what is a name?,name,1,level1_only,no,,
personal_identity_and_self_description_entries.md,what is age?,what is age?,1,level1_only,no,,
personal_identity_and_self_description_entries.md,what is a birthday?,birthday,1,level1_only,no,,
personal_identity_and_self_description_entries.md,what is a grade?,grade,1,level1_only,no,,
personal_identity_and_self_description_entries.md,what does I am mean?,what does I am mean?,1,level1_only,no,,
personal_identity_and_self_description_entries.md,what does I live in mean?,what does I live in mean?,1,level1_only,no,,
personal_identity_and_self_description_entries.md,what are about me facts?,what are about me facts?,1,level1_only,no,,
perspective_taking_and_theory_of_mind_entries.md,what is perspective?,perspective,2,has_level2,yes,training_data/wiki/level2_articles/perspective_taking_and_theory_of_mind_level2.md,gap_pass_2026-04-20_6/2_split_retained_L2_coverage_complete
perspective_taking_and_theory_of_mind_entries.md,what does believe mean?,believe,2,has_level2,yes,training_data/wiki/level2_articles/perspective_taking_and_theory_of_mind_level2.md,gap_pass_2026-04-20_6/2_split_retained_L2_coverage_complete
perspective_taking_and_theory_of_mind_entries.md,what does misunderstand mean?,misunderstand,2,has_level2,yes,training_data/wiki/level2_articles/perspective_taking_and_theory_of_mind_level2.md,gap_pass_2026-04-20_6/2_split_retained_L2_coverage_complete
perspective_taking_and_theory_of_mind_entries.md,what does I thought mean?,I thought,2,has_level2,yes,training_data/wiki/level2_articles/perspective_taking_and_theory_of_mind_level2.md,gap_pass_2026-04-20_6/2_split_retained_L2_coverage_complete
perspective_taking_and_theory_of_mind_entries.md,what does they felt mean?,they felt,1,level1_only,no,,gap_pass_2026-04-20_6/2_split_retained_L1_sufficient_emotion_phrase_overlaps_with_emotions_domain
perspective_taking_and_theory_of_mind_entries.md,what does she wanted mean?,she wanted,1,level1_only,no,,gap_pass_2026-04-20_6/2_split_retained_L1_sufficient_desire_phrase_overlaps_with_wants_needs_domain
perspective_taking_and_theory_of_mind_entries.md,what does he didn't know that mean?,he didn't know that,2,has_level2,yes,training_data/wiki/level2_articles/perspective_taking_and_theory_of_mind_level2.md,gap_pass_2026-04-20_6/2_split_retained_L2_coverage_complete
perspective_taking_and_theory_of_mind_entries.md,what does put yourself in someone else's place mean?,put yourself in someone else's place,2,has_level2,yes,training_data/wiki/level2_articles/perspective_taking_and_theory_of_mind_level2.md,gap_pass_2026-04-20_6/2_split_retained_L2_coverage_complete
places_and_landforms_entries.md,what is a place?,place,1,level1_only,no,,
places_and_landforms_entries.md,what is a home?,home,1,level1_only,no,,
places_and_landforms_entries.md,what is a house?,house,1,level1_only,no,,
places_and_landforms_entries.md,what is a city?,city,1,level1_only,no,,
places_and_landforms_entries.md,what is a village?,village,1,level1_only,no,,
places_and_landforms_entries.md,what is a farm?,farm,1,level1_only,no,,
places_and_landforms_entries.md,what is a farmhouse?,farmhouse,1,level1_only,no,,
places_and_landforms_entries.md,what is a farmyard?,farmyard,1,level1_only,no,,
places_and_landforms_entries.md,what is a marketplace?,marketplace,1,level1_only,no,,
places_and_landforms_entries.md,what is a park?,park,1,level1_only,no,,
places_and_landforms_entries.md,what is a garden?,garden,1,level1_only,no,,
places_and_landforms_entries.md,what is a beach?,beach,1,level1_only,no,,
places_and_landforms_entries.md,what is a desert?,desert,1,level1_only,no,,
places_and_landforms_entries.md,what is a field?,field,1,level1_only,no,,
places_and_landforms_entries.md,what is a meadow?,meadow,1,level1_only,no,,
places_and_landforms_entries.md,what is a forest?,forest,1,level1_only,no,,
places_and_landforms_entries.md,what is an orchard?,orchard,1,level1_only,no,,
places_and_landforms_entries.md,what is a mountain?,mountain,1,level1_only,no,,
places_and_landforms_entries.md,what is a hill?,hill,1,level1_only,no,,
places_and_landforms_entries.md,what is a hilltop?,hilltop,1,level1_only,no,,
places_and_landforms_entries.md,what is a valley?,valley,1,level1_only,no,,
places_and_landforms_entries.md,what is a cliff?,cliff,1,level1_only,no,,
places_and_landforms_entries.md,what is a cave?,cave,1,level1_only,no,,
places_and_landforms_entries.md,what is an island?,island,1,level1_only,no,,
places_and_landforms_entries.md,what is a pond?,pond,1,level1_only,no,,
places_and_landforms_entries.md,what is a lake?,lake,1,level1_only,no,,
places_and_landforms_entries.md,what is a river?,river,1,level1_only,no,,
places_and_landforms_entries.md,what is a swamp?,swamp,1,level1_only,no,,
places_and_landforms_entries.md,what is a road?,road,1,level1_only,no,,
places_and_landforms_entries.md,what is a path?,path,1,level1_only,no,,
places_and_landforms_entries.md,what is a bridge?,bridge,1,level1_only,no,,
places_and_landforms_entries.md,what is a tunnel?,tunnel,1,level1_only,no,,
places_and_landforms_entries.md,what is a port?,port,1,level1_only,no,,
places_and_landforms_entries.md,what is a dock?,dock,1,level1_only,no,,
places_and_landforms_entries.md,what is a courtyard?,courtyard,1,level1_only,no,,
places_and_landforms_entries.md,what is a clearing?,clearing,1,level1_only,no,,
places_and_landforms_entries.md,what is a border?,border,1,level1_only,no,,
places_and_landforms_entries.md,what is a base?,base,1,level1_only,no,,
places_and_landforms_entries.md,what is a peak?,peak,1,level1_only,no,,
places_and_landforms_entries.md,what is a ruin?,ruin,1,level1_only,no,,
places_and_landforms_entries.md,what is a rock?,rock,1,level1_only,no,,
places_and_landforms_entries.md,what is an apartment?,apartment,1,level1_only,no,,
plants_and_nature_entries.md,what is a seed?,seed,1,level1_only,no,,
plants_and_nature_entries.md,what is a tree?,tree,1,level1_only,no,,
plants_and_nature_entries.md,what is a leaf?,leaf,1,level1_only,no,,
plants_and_nature_entries.md,what is a birch?,birch,1,level1_only,no,,
plants_and_nature_entries.md,what is a cornfield?,cornfield,1,level1_only,no,,
plants_and_nature_entries.md,what is a flower?,flower,1,level1_only,no,,
plants_and_nature_entries.md,what is a jungle?,jungle,1,level1_only,no,,
plants_and_nature_entries.md,what is a maple?,maple,1,level1_only,no,,
plants_and_nature_entries.md,what is an oak?,oak,1,level1_only,no,,
plants_and_nature_entries.md,what is a pine?,pine,1,level1_only,no,,
plants_and_nature_entries.md,what is grass?,what is grass?,1,level1_only,no,,
plants_and_nature_entries.md,what is a rose?,rose,1,level1_only,no,,
plants_and_nature_entries.md,what is a daisy?,daisy,1,level1_only,no,,
plants_and_nature_entries.md,what is a sunflower?,sunflower,1,level1_only,no,,
plants_and_nature_entries.md,what is a mushroom?,mushroom,1,level1_only,no,,
plants_and_nature_entries.md,what is a toadstool?,toadstool,1,level1_only,no,,
plants_and_nature_entries.md,what is mycelium?,what is mycelium?,1,level1_only,no,,
play_games_and_sports_entries.md,what is play?,what is play?,2,has_level2,yes,play_games_and_sports_level2.md,Entry-level review: play-type distinctions and free-play/work contrast justified Level 2 treatment. Gap pass completed 2026-04-20: current play-type and free-play/work coverage still justifies Level 2; no article-body changes needed.
play_games_and_sports_entries.md,what is a game?,game,2,has_level2,yes,play_games_and_sports_level2.md,"Entry-level review: rules, turns, unclear-rule repair, and fairness scaffolding justified Level 2 treatment. Gap pass completed 2026-04-20: current rules, turn-taking, and fairness coverage still justifies Level 2; no article-body changes needed."
play_games_and_sports_entries.md,what is a sport?,sport,1,level1_only,no,,Level 1 definition remains sufficient after gap pass 2026-04-20; broad activity label stays covered by game/team/win-lose scaffolding.
play_games_and_sports_entries.md,what is a team?,team,2,has_level2,yes,play_games_and_sports_level2.md,"Entry-level review: team coordination, disagreement repair, and stronger-player sharing justified Level 2 treatment. Gap pass completed 2026-04-20: current coordination, disagreement-repair, and stronger-player-sharing coverage still justifies Level 2; no article-body changes needed."
play_games_and_sports_entries.md,what is a score?,score,1,level1_only,no,,Level 1 definition remains sufficient after gap pass 2026-04-20; numeric tracking language still does not need a dedicated Level 2 branch.
play_games_and_sports_entries.md,what does it mean to win?,what does it mean to win?,2,has_level2,yes,play_games_and_sports_level2.md,Entry-level review: gracious-winning and respect-after-winning scenarios justified Level 2 treatment. Gap pass completed 2026-04-20: current good-winner and respect-after-winning coverage still justifies Level 2; no article-body changes needed.
play_games_and_sports_entries.md,what does it mean to lose?,what does it mean to lose?,2,has_level2,yes,play_games_and_sports_level2.md,"Entry-level review: disappointment regulation, recovery, and polite stopping scenarios justified Level 2 treatment. Gap pass completed 2026-04-20: current recovery, frustration-regulation, and polite-stopping coverage still justifies Level 2; no article-body changes needed."
play_games_and_sports_entries.md,what does it mean to cheat?,what does it mean to cheat?,2,has_level2,yes,play_games_and_sports_level2.md,"Entry-level review: intent-vs-mistake, repeated-cheating, and trust-repair cases justified Level 2 treatment. Gap pass completed 2026-04-20: current intent-vs-mistake, repeated-cheating, and trust-repair coverage still justifies Level 2; no article-body changes needed."
play_games_and_sports_entries.md,what is tag?,what is tag?,1,level1_only,no,,Level 1 definition remains sufficient after gap pass 2026-04-20; concrete playground example still does not need a dedicated Level 2 branch.
play_games_and_sports_entries.md,what is hide and seek?,what is hide and seek?,1,level1_only,no,,Level 1 definition remains sufficient after gap pass 2026-04-20; concrete playground example still does not need a dedicated Level 2 branch.
praise_criticism_and_feedback_entries.md,what is praise?,what is praise?,1,level1_only,no,,
praise_criticism_and_feedback_entries.md,what is criticism?,what is criticism?,1,level1_only,no,,
praise_criticism_and_feedback_entries.md,what is feedback?,what is feedback?,1,level1_only,no,,
praise_criticism_and_feedback_entries.md,what does well done mean?,what does well done mean?,1,level1_only,no,,
praise_criticism_and_feedback_entries.md,what does good job mean?,what does good job mean?,1,level1_only,no,,
praise_criticism_and_feedback_entries.md,what does you can do better mean?,what does you can do better mean?,1,level1_only,no,,
praise_criticism_and_feedback_entries.md,what does I like how you mean?,what does I like how you mean?,1,level1_only,no,,
praise_criticism_and_feedback_entries.md,what does encourage mean?,what does encourage mean?,1,level1_only,no,,
praise_criticism_and_feedback_entries.md,what does what could be different mean?,what does what could be different mean?,1,level1_only,no,,
praise_criticism_and_feedback_entries.md,what is a correction?,correction,1,level1_only,no,,
professions_entries.md,what is a job?,job,1,level1_only,no,,
professions_entries.md,what is a profession?,profession,1,level1_only,no,,
professions_entries.md,what is a farmer?,farmer,1,level1_only,no,,
professions_entries.md,what is a fisher?,fisher,1,level1_only,no,,
professions_entries.md,what is a baker?,baker,1,level1_only,no,,
professions_entries.md,what is a cook?,cook,1,level1_only,no,,
professions_entries.md,what is a driver?,driver,1,level1_only,no,,
professions_entries.md,what is a doctor?,doctor,1,level1_only,no,,
professions_entries.md,what is a nurse?,nurse,1,level1_only,no,,
professions_entries.md,what is a police officer?,police officer,1,level1_only,no,,Added as new Level 1 anchor 2026-04-19.
professions_entries.md,what is a teacher?,teacher,1,level1_only,no,,
professions_entries.md,what is a builder?,builder,1,level1_only,no,,
professions_entries.md,what is a gardener?,gardener,1,level1_only,no,,
professions_entries.md,what is a sailor?,sailor,1,level1_only,no,,
professions_entries.md,what is a carpenter?,carpenter,1,level1_only,no,,
professions_entries.md,what is a butcher?,butcher,1,level1_only,no,,
professions_entries.md,what is a tailor?,tailor,1,level1_only,no,,
professions_entries.md,what is a scientist?,scientist,1,level1_only,no,,
professions_entries.md,what is a weaver?,weaver,1,level1_only,no,,
professions_entries.md,what is a shepherd?,shepherd,1,level1_only,no,,
professions_entries.md,what is a painter?,painter,1,level1_only,no,,
professions_entries.md,what is a librarian?,librarian,1,level1_only,no,,
professions_entries.md,what is a potter?,potter,1,level1_only,no,,
professions_entries.md,what is a woodcutter?,woodcutter,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what is safety?,what is safety?,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what is danger?,what is danger?,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what does careful mean?,what does careful mean?,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what is an emergency?,emergency,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what is a trusted adult?,trusted adult,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what does call for help mean?,what does call for help mean?,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what does look both ways mean?,what does look both ways mean?,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what is a helmet?,helmet,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what is a seatbelt?,seatbelt,1,level1_only,no,,
safety_rules_and_emergency_awareness_entries.md,what does not safe mean?,what does not safe mean?,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a sign?,sign,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a symbol?,symbol,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a stop sign?,stop sign,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is an exit sign?,exit sign,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a danger sign?,danger sign,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a caution sign?,caution sign,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a no entry sign?,no entry sign,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a pedestrian crossing sign?,pedestrian crossing sign,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a poison symbol?,poison symbol,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a first aid symbol?,first aid symbol,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a slippery floor sign?,slippery floor sign,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a recycling symbol?,recycling symbol,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a speed limit sign?,speed limit sign,1,level1_only,no,,
safety_signs_and_symbols_entries.md,what is a school zone sign?,school zone sign,1,level1_only,no,,
school_life_and_learning_entries.md,what is a school?,school,2,has_level2,yes,school_life_and_learning_level2.md,"Entry-level review: central school-domain anchor with scenario expansion across arrival, events, and hard school days. Gap pass completed 2026-04-20: existing section still earns tokens and the 8/13 split was retained; no article-body changes needed."
school_life_and_learning_entries.md,what is a classroom?,classroom,2,has_level2,yes,school_life_and_learning_level2.md,"Entry-level review: classroom flow, transitions, finishing early, and daily routines justified Level 2 treatment. Gap pass completed 2026-04-20: existing section still earns tokens and the 8/13 split was retained; no article-body changes needed."
school_life_and_learning_entries.md,what is a teacher?,teacher,2,has_level2,yes,school_life_and_learning_level2.md,"Entry-level review: teacher interactions, directions, questions, disagreement, and feedback justified Level 2 treatment. Gap pass completed 2026-04-20: existing section still earns tokens and the 8/13 split was retained; no article-body changes needed."
school_life_and_learning_entries.md,what is a student?,student,2,has_level2,yes,school_life_and_learning_level2.md,"Entry-level review: student behavior, trying, group work, and partner work justified Level 2 treatment. Gap pass completed 2026-04-20: existing section still earns tokens and the 8/13 split was retained; no article-body changes needed."
school_life_and_learning_entries.md,what is a subject?,subject,1,level1_only,no,,Level 1 definition sufficient; abstract category label did not need a dedicated Level 2 branch. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a lesson?,lesson,2,has_level2,yes,school_life_and_learning_level2.md,"Entry-level review: lesson flow, confusion, and asking questions justified Level 2 treatment. Gap pass completed 2026-04-20: existing section still earns tokens and the 8/13 split was retained; no article-body changes needed."
school_life_and_learning_entries.md,what is a grade?,grade,1,level1_only,no,,Level 1 definition sufficient; school level label did not need a dedicated Level 2 branch. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is homework?,what is homework?,2,has_level2,yes,school_life_and_learning_level2.md,"Entry-level review: homework situations (why, how, confusion, forgetting) justified Level 2 treatment. Gap pass completed 2026-04-20: existing section still earns tokens and the 8/13 split was retained; no article-body changes needed."
school_life_and_learning_entries.md,what is recess?,what is recess?,2,has_level2,yes,school_life_and_learning_level2.md,Entry-level review: recess importance and break-time social situations justified Level 2 treatment. Gap pass completed 2026-04-20: existing section still earns tokens and the 8/13 split was retained; no article-body changes needed.
school_life_and_learning_entries.md,what is a school bus?,school bus,1,level1_only,no,,Level 1 definition sufficient; transportation object did not need a dedicated Level 2 branch. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a book?,book,1,level1_only,no,,Level 1 definition sufficient; peripheral reading object rather than a school-scenario anchor. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is paper?,what is paper?,1,level1_only,no,,Level 1 definition sufficient; simple school material rather than a scenario anchor. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a pencil?,pencil,1,level1_only,no,,Level 1 definition sufficient; simple writing tool rather than a scenario anchor. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a pen?,pen,1,level1_only,no,,Level 1 definition sufficient; simple writing tool rather than a scenario anchor. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a crayon?,crayon,1,level1_only,no,,Level 1 definition sufficient; simple drawing tool rather than a scenario anchor. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a backpack?,backpack,1,level1_only,no,,Level 1 definition sufficient; container object mentioned briefly but not expanded. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a test?,test,2,has_level2,yes,school_life_and_learning_level2.md,"Entry-level review: test purpose, preparation, nervousness, and poor-result handling justified Level 2 treatment. Gap pass completed 2026-04-20: existing section still earns tokens and the 8/13 split was retained; no article-body changes needed."
school_life_and_learning_entries.md,what is a lunchbox?,lunchbox,1,level1_only,no,,Level 1 definition sufficient; container object did not need a dedicated Level 2 branch. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a playground?,playground,1,level1_only,no,,Level 1 definition sufficient; location appears inside recess scenarios but was not independently expanded. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a principal?,principal,1,level1_only,no,,Level 1 definition sufficient; role label did not need a dedicated Level 2 branch. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
school_life_and_learning_entries.md,what is a magazine?,magazine,1,level1_only,no,,Level 1 definition sufficient; peripheral reading material rather than a school-scenario anchor. Gap pass completed 2026-04-20: the current 8/13 split still leaves this entry at Level 1.
seasonal_activities_entries.md,what are seasonal activities?,what are seasonal activities?,1,level1_only,no,,
seasonal_activities_entries.md,what do people do in spring?,what do people do in spring?,1,level1_only,no,,
seasonal_activities_entries.md,what do people do in summer?,what do people do in summer?,1,level1_only,no,,
seasonal_activities_entries.md,what do people do in autumn?,what do people do in autumn?,1,level1_only,no,,
seasonal_activities_entries.md,what do people do in winter?,what do people do in winter?,1,level1_only,no,,
seasonal_activities_entries.md,what is puddle jumping?,what is puddle jumping?,1,level1_only,no,,
seasonal_activities_entries.md,what is a picnic?,picnic,1,level1_only,no,,
seasonal_activities_entries.md,what is a harvest?,harvest,1,level1_only,no,,
secrets_surprises_and_keeping_promises_entries.md,what is a secret?,secret,1,level1_only,no,,
secrets_surprises_and_keeping_promises_entries.md,what is a surprise?,surprise,1,level1_only,no,,
secrets_surprises_and_keeping_promises_entries.md,what does keep a promise mean?,what does keep a promise mean?,1,level1_only,no,,
secrets_surprises_and_keeping_promises_entries.md,what does break a promise mean?,what does break a promise mean?,1,level1_only,no,,
secrets_surprises_and_keeping_promises_entries.md,what does I promised I wouldn't tell mean?,what does I promised I wouldn't tell mean?,1,level1_only,no,,
secrets_surprises_and_keeping_promises_entries.md,what is a surprise party?,surprise party,1,level1_only,no,,
secrets_surprises_and_keeping_promises_entries.md,what is a pinky promise?,pinky promise,1,level1_only,no,,
secrets_surprises_and_keeping_promises_entries.md,what is an unsafe secret?,unsafe secret,1,level1_only,no,,
sensory_experiences_entries.md,what is a sound?,sound,1,level1_only,no,,
sensory_experiences_entries.md,what is loud?,what is loud?,1,level1_only,no,,
sensory_experiences_entries.md,what is quiet?,what is quiet?,1,level1_only,no,,
sensory_experiences_entries.md,what is noisy?,what is noisy?,1,level1_only,no,,
sensory_experiences_entries.md,what is silent?,what is silent?,1,level1_only,no,,
sensory_experiences_entries.md,what is bright?,what is bright?,1,level1_only,no,,
sensory_experiences_entries.md,what is dim?,what is dim?,1,level1_only,no,,
sensory_experiences_entries.md,what is sticky?,what is sticky?,1,level1_only,no,,
sensory_experiences_entries.md,what is sweet?,what is sweet?,1,level1_only,no,,
sensory_experiences_entries.md,what is sour?,what is sour?,1,level1_only,no,,
sensory_experiences_entries.md,what is a bang?,bang,1,level1_only,no,,
sensory_experiences_entries.md,what is a squeak?,squeak,1,level1_only,no,,
sensory_experiences_entries.md,what is a roar?,roar,1,level1_only,no,,
sensory_experiences_entries.md,what is a chirp?,chirp,1,level1_only,no,,
sensory_experiences_entries.md,what is a melody?,melody,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what is a shadow?,shadow,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what is a reflection?,reflection,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what is a mirror?,mirror,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what is a silhouette?,silhouette,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what is a beam of light?,beam of light,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what does shine mean?,what does shine mean?,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what does glow mean?,what does glow mean?,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what is glare?,what is glare?,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what does transparent mean?,what does transparent mean?,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what does opaque mean?,what does opaque mean?,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what does blocks the light mean?,what does blocks the light mean?,1,level1_only,no,,
shadow_and_light_phenomena_entries.md,what is darkness?,what is darkness?,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what is a sibling?,sibling,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what is an older brother?,older brother,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what is a younger sister?,younger sister,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what does bossing around mean?,what does bossing around mean?,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what does sharing a room mean?,what does sharing a room mean?,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what is a tattletale?,tattletale,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what does it's not fair mean?,what does it's not fair mean?,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what is an only child?,only child,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what are twins?,what are twins?,1,level1_only,no,,
sibling_relationships_and_dynamics_entries.md,what does annoying mean?,what does annoying mean?,1,level1_only,no,,
simple_physics_energy_and_power_entries.md,what is energy?,what is energy?,1,level1_only,no,,
simple_physics_energy_and_power_entries.md,what is power?,what is power?,1,level1_only,no,,
simple_physics_energy_and_power_entries.md,what is electricity?,what is electricity?,1,level1_only,no,,
simple_physics_energy_and_power_entries.md,what is a battery?,battery,1,level1_only,no,,
simple_physics_energy_and_power_entries.md,what is fuel?,what is fuel?,1,level1_only,no,,
simple_physics_energy_and_power_entries.md,what is a plug?,plug,1,level1_only,no,,
simple_physics_energy_and_power_entries.md,what is a switch?,switch,1,level1_only,no,,
simple_physics_energy_and_power_entries.md,what is a flashlight?,flashlight,1,level1_only,no,,
simple_physics_energy_and_power_entries.md,what is solar power?,what is solar power?,1,level1_only,no,,
sleep_and_rest_entries.md,what is rest?,what is rest?,1,level1_only,no,,
sleep_and_rest_entries.md,what does sleepy mean?,what does sleepy mean?,1,level1_only,no,,
sleep_and_rest_entries.md,what is a nap?,nap,1,level1_only,no,,
sleep_and_rest_entries.md,what is a blanket?,blanket,1,level1_only,no,,
sleep_and_rest_entries.md,what is a pillow?,pillow,1,level1_only,no,,
sleep_and_rest_entries.md,what is a dream?,dream,1,level1_only,no,,
sleep_and_rest_entries.md,what is a nightmare?,nightmare,1,level1_only,no,,
sleep_and_rest_entries.md,what does time for bed mean?,what does time for bed mean?,1,level1_only,no,,
sleep_and_rest_entries.md,what is a lullaby?,lullaby,1,level1_only,no,,
sleep_and_rest_entries.md,what is a night light?,night light,1,level1_only,no,,
smells_and_tastes_entries.md,what is a smell?,smell,1,level1_only,no,,
smells_and_tastes_entries.md,what does stinky mean?,what does stinky mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does fresh mean?,what does fresh mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does yummy mean?,what does yummy mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does yucky mean?,what does yucky mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does delicious mean?,what does delicious mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does salty mean?,what does salty mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does bitter mean?,what does bitter mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does spicy mean?,what does spicy mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does it smells like mean?,what does it smells like mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does it tastes like mean?,what does it tastes like mean?,1,level1_only,no,,
smells_and_tastes_entries.md,what does bland mean?,what does bland mean?,1,level1_only,no,,
social_emotional_learning_competencies_entries.md,what is self-management?,what is self-management?,1,level1_only,no,,
social_emotional_learning_competencies_entries.md,what is social awareness?,what is social awareness?,1,level1_only,no,,
social_emotional_learning_competencies_entries.md,what is empathy?,what is empathy?,1,level1_only,no,,
social_emotional_learning_competencies_entries.md,what is self-regulation?,what is self-regulation?,1,level1_only,no,,
social_emotional_learning_competencies_entries.md,what is responsible decision-making?,what is responsible decision-making?,1,level1_only,no,,
social_emotional_learning_competencies_entries.md,what is impulse control?,what is impulse control?,1,level1_only,no,,
